Image,Real_d_value_um,Predicted_d_value_um,Absolute_Error_um
IMG_20250922_180757.jpg,4.0,3.89453125,0.10546875
IMG_20250922_180759.jpg,4.01,3.935546875,0.07445312499999979
IMG_20250922_180803.jpg,4.02,4.08203125,0.062031250000000426
IMG_20250922_180805.jpg,4.03,4.16015625,0.13015624999999975
IMG_20250922_180807.jpg,4.04,4.0859375,0.045937499999999964
IMG_20250922_180811.jpg,4.05,4.14453125,0.09453125000000018
IMG_20250922_180814.jpg,4.06,4.14453125,0.08453125000000039
IMG_20250922_180816.jpg,4.07,4.07421875,0.004218749999999716
IMG_20250922_180818.jpg,4.08,4.08984375,0.009843749999999929
IMG_20250922_180820.jpg,4.09,4.05078125,0.03921874999999986
IMG_20250922_180845.jpg,4.1,4.09375,0.006249999999999645
IMG_20250922_180847.jpg,4.11,4.0,0.11000000000000032
IMG_20250922_180848.jpg,4.12,4.13671875,0.016718749999999893
IMG_20250922_180850.jpg,4.13,4.0546875,0.0753124999999999
IMG_20250922_180853.jpg,4.14,4.16015625,0.02015625000000032
IMG_20250922_180855.jpg,4.15,4.1640625,0.014062499999999645
IMG_20250922_180856.jpg,4.16,4.05078125,0.10921875000000014
IMG_20250922_180858.jpg,4.17,3.998046875,0.17195312499999993
IMG_20250922_180900.jpg,4.18,4.00390625,0.17609374999999972
IMG_20250922_180902.jpg,4.19,4.1171875,0.07281250000000039
IMG_20250922_180907.jpg,4.2,4.23046875,0.030468749999999822
IMG_20250922_180909.jpg,4.21,4.25390625,0.043906250000000036
IMG_20250922_180911.jpg,4.22,4.2421875,0.02218750000000025
IMG_20250922_180913.jpg,4.23,4.203125,0.026875000000000426
IMG_20250922_180914.jpg,4.24,4.1640625,0.07593750000000021
IMG_20250922_180916.jpg,4.25,4.15625,0.09375
IMG_20250922_180918.jpg,4.26,4.2421875,0.017812499999999787
IMG_20250922_180920.jpg,4.27,4.25,0.019999999999999574
IMG_20250922_180923.jpg,4.28,4.26953125,0.010468750000000249
IMG_20250922_180924.jpg,4.29,4.26171875,0.028281250000000036
IMG_20250922_180926.jpg,4.3,4.16796875,0.13203124999999982
IMG_20250922_180928.jpg,4.31,4.3046875,0.005312499999999609
IMG_20250922_180933.jpg,4.32,4.33203125,0.012031249999999716
IMG_20250922_180935.jpg,4.33,4.390625,0.06062499999999993
IMG_20250922_180937.jpg,4.34,4.28515625,0.05484374999999986
IMG_20250922_180941.jpg,4.35,4.40234375,0.052343750000000355
IMG_20250922_180943.jpg,4.36,4.32421875,0.03578125000000032
IMG_20250922_180949.jpg,4.37,4.28515625,0.0848437500000001
IMG_20250922_180953.jpg,4.38,4.22265625,0.1573437499999999
IMG_20250922_180955.jpg,4.39,4.359375,0.03062499999999968
IMG_20250922_180957.jpg,4.4,4.28125,0.11875000000000036
IMG_20250922_181003.jpg,4.41,4.39453125,0.015468750000000142
IMG_20250922_181004.jpg,4.42,4.55078125,0.13078125000000007
IMG_20250922_181006.jpg,4.43,4.3359375,0.09406249999999972
IMG_20250922_181008.jpg,4.44,4.42578125,0.01421875000000039
IMG_20250922_181009.jpg,4.45,4.4765625,0.026562499999999822
IMG_20250922_181011.jpg,4.46,4.4921875,0.032187500000000036
IMG_20250922_181013.jpg,4.47,4.36328125,0.10671874999999975
IMG_20250922_181015.jpg,4.48,4.4921875,0.012187499999999574
IMG_20250922_181017.jpg,4.49,4.62890625,0.1389062499999998
IMG_20250922_181019.jpg,4.5,4.453125,0.046875
IMG_20250922_181021.jpg,4.51,4.6015625,0.09156250000000021
IMG_20250922_181023.jpg,4.52,4.62109375,0.10109375000000043
IMG_20250922_181025.jpg,4.53,4.59375,0.06374999999999975
IMG_20250922_181027.jpg,4.54,4.56640625,0.026406249999999964
IMG_20250922_181149.jpg,4.55,4.6328125,0.08281250000000018
IMG_20250922_181152.jpg,4.56,4.5546875,0.005312499999999609
IMG_20250922_181154.jpg,4.57,4.68359375,0.11359374999999972
IMG_20250922_181155.jpg,4.58,4.62890625,0.04890624999999993
IMG_20250922_181157.jpg,4.59,4.59375,0.003750000000000142
IMG_20250922_181158.jpg,4.6,4.55859375,0.041406249999999645
IMG_20250922_181200.jpg,4.61,4.48828125,0.12171875000000032
IMG_20250922_181201.jpg,4.62,4.5859375,0.03406250000000011
IMG_20250922_181203.jpg,4.63,4.859375,0.2293750000000001
IMG_20250922_181205.jpg,4.64,4.703125,0.06312500000000032
IMG_20250922_181206.jpg,4.65,4.84375,0.19374999999999964
IMG_20250922_181208.jpg,4.66,4.8046875,0.14468749999999986
IMG_20250922_181209.jpg,4.67,4.77734375,0.10734375000000007
IMG_20250922_181211.jpg,4.68,4.6640625,0.015937499999999716
IMG_20250922_181213.jpg,4.69,4.71484375,0.02484374999999961
IMG_20250922_181215.jpg,4.7,4.6875,0.012500000000000178
IMG_20250922_181218.jpg,4.71,4.79296875,0.08296875000000004
IMG_20250922_181221.jpg,4.72,4.7890625,0.06906250000000025
IMG_20250922_181223.jpg,4.73,4.88671875,0.15671874999999957
IMG_20250922_181224.jpg,4.74,4.83203125,0.09203124999999979
IMG_20250922_181226.jpg,4.75,4.9140625,0.1640625
IMG_20250922_181230.jpg,4.76,4.58203125,0.1779687499999998
IMG_20250922_181232.jpg,4.77,4.73046875,0.039531249999999574
IMG_20250922_181235.jpg,4.78,4.55078125,0.22921875000000025
IMG_20250922_181237.jpg,4.79,4.859375,0.06937499999999996
IMG_20250922_181242.jpg,4.8,4.5390625,0.2609374999999998
IMG_20250922_181244.jpg,4.81,4.734375,0.07562499999999961
IMG_20250922_181248.jpg,4.82,4.4296875,0.3903125000000003
IMG_20250922_181250.jpg,4.83,4.6171875,0.21281250000000007
IMG_20250922_181252.jpg,4.84,4.8046875,0.03531249999999986
IMG_20250922_181254.jpg,4.85,4.6875,0.16249999999999964
