Image,Real_d_value_um,Predicted_d_value_um,Absolute_Error_um
IMG_20250922_180314.jpg,3.28,3.3203125,0.040312500000000195
IMG_20250922_180318.jpg,3.29,3.291015625,0.0010156249999999645
IMG_20250922_180322.jpg,3.3,3.462890625,0.16289062500000018
IMG_20250922_180325.jpg,3.31,3.484375,0.17437499999999995
IMG_20250922_180328.jpg,3.32,3.591796875,0.27179687500000016
IMG_20250922_180333.jpg,3.33,3.572265625,0.24226562499999993
IMG_20250922_180338.jpg,3.34,3.53125,0.19125000000000014
IMG_20250922_180341.jpg,3.35,3.37890625,0.02890624999999991
IMG_20250922_180345.jpg,3.36,3.384765625,0.024765625000000124
IMG_20250922_180349.jpg,3.37,3.47265625,0.1026562499999999
IMG_20250922_180353.jpg,3.38,3.46875,0.0887500000000001
IMG_20250922_180356.jpg,3.39,3.478515625,0.08851562499999988
IMG_20250922_180400.jpg,3.4,3.423828125,0.02382812500000009
IMG_20250922_180403.jpg,3.41,3.478515625,0.06851562499999986
IMG_20250922_180406.jpg,3.42,3.373046875,0.04695312499999993
IMG_20250922_180419.jpg,3.43,3.376953125,0.05304687500000016
IMG_20250922_180422.jpg,3.44,3.34765625,0.09234374999999995
IMG_20250922_180426.jpg,3.45,3.322265625,0.12773437500000018
IMG_20250922_180429.jpg,3.46,3.185546875,0.27445312499999996
IMG_20250922_180432.jpg,3.47,3.279296875,0.1907031250000002
IMG_20250922_180435.jpg,3.48,3.26171875,0.21828124999999998
IMG_20250922_180438.jpg,3.49,3.330078125,0.1599218750000002
IMG_20250922_180446.jpg,3.5,3.40234375,0.09765625
IMG_20250922_180555.jpg,3.51,3.439453125,0.07054687499999979
IMG_20250922_180555_1.jpg,3.52,3.453125,0.06687500000000002
IMG_20250922_180558.jpg,3.53,3.45703125,0.0729687499999998
IMG_20250922_180600.jpg,3.54,3.45703125,0.08296875000000004
IMG_20250922_180602.jpg,3.55,3.39453125,0.15546874999999982
IMG_20250922_180605.jpg,3.56,3.486328125,0.07367187500000005
IMG_20250922_180607.jpg,3.57,3.439453125,0.13054687499999984
IMG_20250922_180608.jpg,3.58,3.537109375,0.04289062500000007
IMG_20250922_180610.jpg,3.59,3.58203125,0.007968749999999858
IMG_20250922_180612.jpg,3.6,3.650390625,0.05039062499999991
IMG_20250922_180614.jpg,3.61,3.611328125,0.0013281250000001243
IMG_20250922_180616.jpg,3.62,3.568359375,0.05164062500000011
IMG_20250922_180618.jpg,3.63,3.669921875,0.03992187500000011
IMG_20250922_180620.jpg,3.64,3.666015625,0.026015624999999876
IMG_20250922_180621.jpg,3.65,3.650390625,0.0003906250000000888
IMG_20250922_180624.jpg,3.66,3.6875,0.027499999999999858
IMG_20250922_180626.jpg,3.67,3.783203125,0.11320312500000007
IMG_20250922_180634.jpg,3.68,3.720703125,0.04070312499999984
IMG_20250922_180636.jpg,3.69,3.720703125,0.030703125000000053
IMG_20250922_180639.jpg,3.7,3.728515625,0.028515624999999822
IMG_20250922_180641.jpg,3.71,3.67578125,0.034218749999999964
IMG_20250922_180644.jpg,3.72,3.787109375,0.0671093749999998
IMG_20250922_180645.jpg,3.73,3.658203125,0.07179687499999998
IMG_20250922_180648.jpg,3.74,3.78125,0.04124999999999979
IMG_20250922_180650.jpg,3.75,3.89453125,0.14453125
IMG_20250922_180652.jpg,3.76,4.0078125,0.2478125000000002
IMG_20250922_180657.jpg,3.77,3.935546875,0.16554687499999998
IMG_20250922_180659.jpg,3.78,3.896484375,0.1164843750000002
IMG_20250922_180701.jpg,3.79,3.99609375,0.20609374999999996
IMG_20250922_180702.jpg,3.8,3.919921875,0.11992187500000018
IMG_20250922_180704.jpg,3.81,4.01171875,0.20171874999999995
IMG_20250922_180709.jpg,3.82,3.994140625,0.17414062500000016
