Image,Real_d_value_um,Predicted_d_value_um,Absolute_Error_um
IMG_20250922_180101.jpg,3.0,2.732421875,0.267578125
IMG_20250922_180105.jpg,3.01,2.828125,0.1818749999999998
IMG_20250922_180113.jpg,3.02,2.71484375,0.30515625
IMG_20250922_180117.jpg,3.03,2.84375,0.1862499999999998
IMG_20250922_180121.jpg,3.04,2.802734375,0.23726562500000004
IMG_20250922_180127.jpg,3.05,2.833984375,0.21601562499999982
IMG_20250922_180131.jpg,3.06,2.85546875,0.20453125000000005
IMG_20250922_180135.jpg,3.07,2.94921875,0.12078124999999984
IMG_20250922_180139.jpg,3.08,2.87890625,0.20109375000000007
IMG_20250922_180149.jpg,3.09,2.93359375,0.15640624999999986
IMG_20250922_180156.jpg,3.1,2.9921875,0.10781250000000009
IMG_20250922_180159.jpg,3.11,2.962890625,0.14710937499999988
IMG_20250922_180202.jpg,3.12,2.876953125,0.2430468750000001
IMG_20250922_180206.jpg,3.13,3.06640625,0.0635937499999999
IMG_20250922_180210.jpg,3.14,3.072265625,0.06773437500000012
IMG_20250922_180213.jpg,3.15,3.1484375,0.0015624999999999112
IMG_20250922_180217.jpg,3.16,3.177734375,0.017734374999999858
IMG_20250922_180220.jpg,3.17,3.1484375,0.02156249999999993
IMG_20250922_180224.jpg,3.18,3.09375,0.08625000000000016
IMG_20250922_180228.jpg,3.19,3.138671875,0.05132812499999995
IMG_20250922_180231.jpg,3.2,3.171875,0.028125000000000178
IMG_20250922_180235.jpg,3.21,3.171875,0.038124999999999964
IMG_20250922_180240.jpg,3.22,3.154296875,0.0657031250000002
IMG_20250922_180243.jpg,3.23,3.140625,0.08937499999999998
IMG_20250922_180248.jpg,3.24,3.154296875,0.08570312500000021
IMG_20250922_180257.jpg,3.25,3.19921875,0.05078125
IMG_20250922_180302.jpg,3.26,3.083984375,0.1760156249999998
IMG_20250922_180306.jpg,3.27,3.091796875,0.17820312500000002
IMG_20250922_180314.jpg,3.28,3.267578125,0.012421874999999805
IMG_20250922_180318.jpg,3.29,3.283203125,0.0067968750000000355
IMG_20250922_180322.jpg,3.3,3.39453125,0.09453125000000018
IMG_20250922_180325.jpg,3.31,3.40625,0.09624999999999995
IMG_20250922_180328.jpg,3.32,3.44140625,0.12140625000000016
IMG_20250922_180333.jpg,3.33,3.42578125,0.09578124999999993
IMG_20250922_180338.jpg,3.34,3.416015625,0.07601562500000014
IMG_20250922_180341.jpg,3.35,3.380859375,0.03085937499999991
IMG_20250922_180345.jpg,3.36,3.361328125,0.0013281250000001243
IMG_20250922_180349.jpg,3.37,3.43359375,0.0635937499999999
IMG_20250922_180353.jpg,3.38,3.46875,0.0887500000000001
IMG_20250922_180356.jpg,3.39,3.421875,0.031874999999999876
